ENTREZID	Symbol
26533	OR10G3
26538	OR10H2
26539	OR10H1
26548	ITGB1BP2
26574	AATF
26575	RGS17
26576	SRPK3
26577	PCOLCE2
26578	OSTF1
26579	MYEOV
2658	GDF2
26585	GREM1
26586	CKAP2
26589	MRPL46
266	AMELY
2660	MSTN
26608	TBL2
2661	GDF9
26610	ELP4
2662	GDF10
2664	GDI1
26648	OR7E24
2665	GDI2
266553	OFCC1
26658	OR7C2
26659	OR7A5
266629	SEC14L3
26664	OR7C1
266675	BEST4
266722	HS6ST3
266727	MDGA1
266743	NPAS4
266747	RGL4
2668	GDNF
266812	NAP1L5
26686	OR4E2
26689	OR4D1
2669	GEM
26692	OR2W1
26696	OR2T1
266977	GPR110
267	AMFR
2670	GFAP
267002	PGBD2
267012	DAOA
267020	ATP5L2
26707	OR2J2
2671	GFER
26716	OR2H1
2672	GFI1
2673	GFPT1
26735	OR1L3
26737	OR1L1
2674	GFRA1
26740	OR1J2
26747	NUFIP1
2675	GFRA2
26750	RPS6KC1
26751	SH3YL1
2676	GFRA3
26762	HAVCR1
2677	GGCX
26775	SNORA72
26783	SNORA65
268	AMH
2681	GGTA1
26821	SNORA74A
2683	B4GALT1
2686	GGT7
2687	GGT5
26872	STEAP1
26873	OPLAH
2688	GH1
2689	GH2
269	AMHR2
2690	GHR
2691	GHRH
2692	GHRHR
2693	GHSR
2694	GIF
2695	GIP
26952	SMR3A
26953	RANBP6
26958	COPG2
26959	HBP1
2696	GIPR
26960	NBEA
2697	GJA1
26973	CHORDC1
26974	ZNF285
26984	SEC22A
26985	AP3M1
26993	AKAP8L
26994	RNF11
26995	TRUB2
26996	GPR160
26998	FETUB
26999	CYFIP2
27	ABL2
270	AMPD1
2700	GJA3
27000	DNAJC2
27004	TCL6
27005	USP21
27006	FGF22
2701	GJA4
27010	TPK1
27012	KCNV1
27013	C2orf24
27018	NGFRAP1
27019	DNAI1
2702	GJA5
27020	NPTN
27022	FOXD3
27023	FOXB1
2703	GJA8
27030	MLH3
27031	NPHP3
27032	ATP2C1
27033	ZBTB32
27034	ACAD8
27035	NOX1
27036	SIGLEC7
27037	TRMT2A
27039	PKD2L2
27042	C1orf107
27043	PELP1
27044	SND1
2705	GJB1
2706	GJB2
27063	ANKRD1
27067	STAU2
27068	PPA2
27069	GHITM
2707	GJB3
27071	DAPP1
27072	VPS41
27074	LAMP3
27075	TSPAN13
27076	LYPD3
27077	B9D1
27079	RPUSD2
27085	MTBP
27086	FOXP1
27087	B3GAT1
27089	UQCRQ
2709	GJB5
27090	ST6GALNAC4
27091	CACNG5
27092	CACNG4
27094	KCNMB3
27095	TRAPPC3
27097	TAF5L
27098	CLUL1
27099	C7orf54
271	AMPD2
2710	GK
27101	CACYBP
27102	EIF2AK1
27106	ARRDC2
27107	ZBTB11
27109	ATP5S
27112	FAM155B
27113	BBC3
27115	PDE7B
2712	GK2
27120	DKKL1
27121	DKK4
27122	DKK3
27123	DKK2
27124	INPP5J
27125	AFF4
27127	SMC1B
27128	CYTH4
27129	HSPB7
2713	GK3P
27130	INVS
27131	SNX5
27132	CPNE7
27133	KCNH5
27134	TJP3
27136	MORC1
27141	CIDEB
27143	KIAA1274
27145	FILIP1
27146	FAM184B
27147	DENND2A
27148	STK36
27151	CPAMD8
27152	INTU
27153	ZNF777
27154	BRPF3
27156	RTDR1
27158	NDOR1
27159	CHIA
27160	INGX
27161	EIF2C2
27163	NAAA
27164	SALL3
27165	GLS2
2717	GLA
27173	SLC39A1
27175	TUBG2
27177	IL1F8
27178	IL1F7
27179	IL1F6
27180	SIGLEC9
27181	SIGLEC8
27183	VPS4A
27184	DISC2
27185	DISC1
27189	IL17C
2719	GPC3
27190	IL17B
27197	GPR82
27198	GPR81
27199	OXGR1
272	AMPD3
2720	GLB1
27201	GPR78
27202	GPR77
27229	TUBGCP4
27230	SERP1
27231	ITGB1BP3
27233	SULT1C4
27235	COQ2
27236	ARFIP1
27237	ARHGEF16
27238	GPKOW
27239	GPR162
27240	SIT1
27241	BBS9
27242	TNFRSF21
27243	CHMP2A
27244	SESN1
27245	AHDC1
27246	RNF115
27247	NFU1
27248	ERLEC1
27249	MMADHC
27250	PDCD4
27252	KLHL20
27253	PCDH17
27254	CSDC2
27255	CNTN6
27257	LSM1
27258	LSM3
27283	TINAG
27284	SULT1B1
27285	TEKT2
27286	SRPX2
27287	VENTX
27288	RBMXL2
27289	RND1
2729	GCLC
27290	SPINK4
27291	C10orf28
27292	DIMT1L
27293	SMPDL3B
27294	DHDH
27295	PDLIM3
27296	TP53TG5
27297	CRCP
27299	ADAMDEC1
273	AMPH
2730	GCLM
27300	ZNF544
27301	APEX2
27302	BMP10
27303	RBMS3
27304	MOCS3
27306	HPGDS
27309	ZNF330
2731	GLDC
27314	RAB30
27315	PGAP2
27316	RBMX
27319	BHLHE22
27324	TOX3
27327	TNRC6A
27329	ANGPTL3
2733	GLE1
27330	RPS6KA6
27332	ZNF638
27333	GOLIM4
27334	P2RY10
27335	EIF3K
27336	HTATSF1
27339	PRPF19
2734	GLG1
27340	UTP20
27341	RRP7A
27342	RABGEF1
27343	POLL
27344	PCSK1N
27345	KCNMB4
27346	TMEM97
27347	STK39
27348	TOR1B
27349	MCAT
2735	GLI1
27350	APOBEC3C
27351	PPPDE2
27352	SGSM3
2736	GLI2
2737	GLI3
2739	GLO1
274	BIN1
2740	GLP1R
2741	GLRA1
2742	GLRA2
27429	HTRA2
2743	GLRB
27430	MAT2B
27433	TOR2A
27434	POLM
27436	EML4
27439	CECR6
2744	GLS
27440	CECR5
27443	CECR2
27445	PCLO
2745	GLRX
2746	GLUD1
2747	GLUD2
275	AMT
2752	GLUL
2760	GM2A
2762	GMDS
2764	GMFB
2765	GML
2766	GMPR
2767	GNA11
2768	GNA12
2769	GNA15
2770	GNAI1
2771	GNAI2
2773	GNAI3
2774	GNAL
2775	GNAO1
2776	GNAQ
2778	GNAS
2779	GNAT1
2780	GNAT2
2781	GNAZ
2782	GNB1
2783	GNB2
2784	GNB3
2785	GNG3
2786	GNG4
2787	GNG5
2788	GNG7
2791	GNG11
2792	GNGT1
2793	GNGT2
2794	GNL1
2796	GNRH1
2797	GNRH2
2798	GNRHR
2799	GNS
28	ABO
2800	GOLGA1
2801	GOLGA2
2802	GOLGA3
2803	GOLGA4
2804	GOLGB1
2805	GOT1
2806	GOT2
280636	C11orf31
280657	SSX6
280664	WFDC10B
2810	SFN
2811	GP1BA
2813	GP2
2814	GP5
2815	GP9
2817	GPC1
2819	GPD1
2820	GPD2
2821	GPI
2822	GPLD1
28227	PPP2R3B
2823	GPM6A
28231	SLCO4A1
28232	SLCO3A1
28234	SLCO1B3
2824	GPM6B
2825	GPR1
2826	CCR10
282618	IL29
282679	AQP11
2827	GPR3
282706	G30
282763	OR51B5
282770	OR10AG1
282775	OR5J2
2828	GPR4
282809	POC1B
282890	ZNF311
2829	XCR1
282966	C10orf53
282969	C10orf125
282973	JAKMIP3
282974	STK32C
282991	BLOC1S2
282996	RBM20
283	ANG
2830	GPR6
283078	MKX
283092	OR4C13
283093	OR4C12
2831	NPBWR1
283111	OR51V1
283129	C11orf85
283130	SLC25A45
283149	BCL9L
283150	FOXR1
283152	CCDC153
283159	OR8D1
28316	CDH20
283160	OR8D2
283162	OR8B4
283165	PRR10
283189	OR9G4
2832	NPBWR2
283208	P4HA3
283209	PGM2L1
283212	KLHL35
283219	KCTD21
283229	EFCAB4A
283232	TMEM80
283234	CCDC88B
283237	TTC9C
283238	SLC22A24
283248	RCOR2
283254	HARBI1
283284	IGSF22
283297	OR10A4
283298	OLFML1
2833	CXCR3
283314	LOC283314
283316	CD163L1
283337	ZNF740
283345	RPL13P5
283349	RASSF3
283358	B4GALNT3
283365	OR6C6
283373	ANKRD52
283375	SLC39A5
283377	SPRYD4
283383	GPR133
283385	MORN3
2834	PRLHR
283416	C12orf61
283417	DPY19L2
283420	CLEC9A
283422	C12orf36
283431	GAS2L3
283446	MYO1H
283450	C12orf51
283455	KSR2
283459	GATC
283461	C12orf40
283464	GXYLT1
283471	TMPRSS12
283487	C13orf29
283489	ZNF828
2835	GPR12
283514	SIAH3
283518	KCNRG
283537	SLC46A3
283551	C14orf182
283554	GPR137C
283571	PROX2
283576	ZDHHC22
283578	TMED8
283579	C14orf178
283598	C14orf177
283600	C14orf68
283629	TSSK4
283635	FAM177A1
283638	KIAA0284
283643	C14orf80
283651	C15orf21
283652	SLC24A5
283659	PRTG
283673	TMEM84
283677	C15orf60
283687	C15orf37
2837	UTS2R
283726	FAM154B
283742	FAM98B
283748	PLA2G4D
283777	FAM169B
2838	GPR15
283807	FBXL22
283847	CCDC79
283848	CES8
283849	EXOC3L
283867	LOC283867
283869	NPW
283870	C16orf79
283871	PGP
283897	C16orf54
283899	INO80E
283902	HTA
283927	NUDT7
283933	ZNF843
283948	NHLRC4
283951	C16orf91
283953	TMEM114
283985	FADS6
283987	C17orf28
283989	TSEN54
283991	FAM100B
283999	LOC283999
284	ANGPT1
2840	GPR17
284001	CCDC57
284004	HEXDC
284009	LOC284009
284013	VMO1
284018	C17orf58
284021	C17orf60
284058	KIAA1267
284067	C17orf105
284069	FAM171A2
284071	C17orf104
284076	TTLL6
284085	FLJ40504
284086	NEK8
284098	PIGW
284099	C17orf78
2841	GPR18
284100	LOC284100
284106	CISD3
284110	GSDMA
284111	SLC13A5
284114	TMEM102
284119	PTRF
284123	FAM27L
284129	SLC26A11
284131	FLJ35220
284161	GDPD1
284184	C17orf89
284185	C17orf55
284186	TMEM105
2842	GPR19
284207	METRNL
284217	LAMA1
284252	KCTD1
284254	C18orf26
284257	BOD1P
284266	SIGLEC15
284273	ZADH2
284274	C18orf62
284293	HMSD
284297	SSC5D
2843	GPR20
284306	ZNF547
284307	ZIK1
284309	ZNF776
284312	ZSCAN1
284323	ZNF780A
284325	C19orf54
284338	PRR19
284339	TMEM145
284340	CXCL17
284346	ZNF575
284348	LYPD5
284349	ZNF283
284353	NKPD1
284355	TPRX1
284358	MAMSTR
284359	IZUMO1
284361	C19orf63
284365	MGC45922
284367	SIGLECP3
284369	C19orf75
284370	ZNF615
284371	ZNF841
284382	ACTL9
284383	OR2Z1
284390	ZNF763
284391	ZNF844
2844	GPR21
284402	SCGBL
284403	WDR62
284406	ZFP82
284415	VSTM1
284417	TMEM150B
284418	FAM71E2
284422	C19orf77
284424	C19orf30
284427	SLC25A41
284428	MBD3L5
284433	OR10H5
284434	NWD1
284439	SLC25A42
284440	LOC284440
284443	ZNF493
284451	ODF3L2
284459	HKR1
284467	FAM19A3
284485	C1orf230
284486	THEM5
2845	GPR22
284521	OR2L13
284525	SLC9A11
284532	OR14A16
284541	CYP4A22
284546	C1orf185
284573	C1orf157
2846	LPAR4
284611	FAM102B
284612	SYPL2
284613	CYB561D1
284615	ANKRD34A
284618	C1orf104
284654	RSPO1
284656	EPHA10
284677	C1orf204
284680	C1orf111
284695	ZNF326
284697	BTBD8
2847	MCHR1
284716	RIMKLA
284723	SLC25A34
284749	LOC284749
284751	LOC284751
284756	C20orf197
284759	SIRPB2
2848	GPR25
284827	KRTAP13-4
284835	C21orf130
284889	LOC284889
2849	GPR26
284904	SEC14L4
284948	SH2D6
284992	CCDC150
284996	RNF149
285	ANGPT2
2850	GPR27
285016	FAM150B
285033	LOC285033
285051	C2orf61
285093	C2orf85
28511	NKIRAS2
28512	NKIRAS1
285126	DNAJC5G
28513	CDH19
28514	DLL1
285141	LOC285141
285148	IAH1
285150	FLJ33534
285172	FAM126B
285175	UNC80
285180	RUFY4
285190	RGPD4
285193	DUSP28
285195	SLC9A9
2852	GPER
285203	C3orf64
285220	EPHA6
285231	FBXW12
285237	C3orf38
285242	HTR3E
285267	ZNF619
285268	ZNF621
285282	RABL3
2853	GPR31
285311	C3orf56
285313	IGSF10
285315	C3orf33
285331	CCDC66
285335	SLC9A10
285343	C3orf23
285346	ZNF852
285349	ZNF660
285362	SUMF1
285367	RPUSD3
285368	PRRT3
285381	DPH3
285382	C3orf70
285386	TPRG1
2854	GPR32
285429	DCAF4L1
285440	CYP4V2
285456	LOC285456
285489	DOK7
285498	RNF212
285501	LOC285501
285513	GPRIN3
285521	COX18
285525	YIPF7
285527	FRYL
285533	RNF175
285550	FAM200B
285555	C4orf37
285590	SH3PXD2B
285598	ARL10
285600	C5orf36
285601	GPR150
285605	DTWD2
285613	RELL2
285641	SLC36A3
285659	OR2V2
285668	FLJ37543
285671	RNF180
285672	SFRS12IP1
285676	ZNF454
285679	C5orf60
285696	LOC285696
2857	GPR34
285704	RGMB
285753	C6orf182
285755	PPIL6
285759	FLJ34503
285761	DCBLD1
285782	CAGE1
285800	PRR18
28584	TRBV10-2
285848	PNPLA1
285852	TREML4
285855	RPL7L1
28586	TRBV9
285877	POM121L12
285888	CNPY1
2859	GPR35
285941	C7orf71
285971	ZNF775
285973	ATG9B
285989	ZNF789
286	ANK1
286006	C7orf53
286042	FLJ10661
286046	XKR6
286053	NSMCE2
286075	ZNF707
286077	FAM83H
286097	EFHA2
2861	GPR37
286101	ZNF252
286122	C8orf31
286128	ZFP41
286133	SCARA5
286144	C8orf83
286148	DPY19L4
286151	FBXO43
286183	NKAIN3
286187	LRRC67
2862	MLNR
286204	CRB2
286205	SCAI
286207	C9orf117
286223	C9orf47
286234	C9orf79
286238	LOC286238
286256	LCN12
286257	C9orf142
286262	TPRN
2863	GPR39
286319	TUSC1
286336	FAM78A
286343	C9orf150
286362	OR13C9
286365	OR13D1
28639	TRBC1
2864	FFAR1
286410	ATP11C
286411	RP1-177G6.2
286451	YIPF6
286464	CXorf59
286495	TTC3L
286499	FAM133A
286514	MAGEB18
286530	P2RY8
286554	BCORL2
286676	ILDR1
2867	FFAR2
286753	TUSC5
2868	GRK4
286826	LIN9
286827	TRIM59
286828	CSN1S2A
286887	KRT6C
2869	GRK5
287	ANK2
2870	GRK6
287015	TRIM42
2872	MKNK2
2873	GPS1
2874	GPS2
2875	GPT
2876	GPX1
2877	GPX2
28774	IGLV8-61
2878	GPX3
2879	GPX4
28797	IGLV3-19
288	ANK3
2880	GPX5
2882	GPX7
2885	GRB2
2886	GRB7
2887	GRB10
2888	GRB14
2889	RAPGEF1
2890	GRIA1
2891	GRIA2
2892	GRIA3
2893	GRIA4
2894	GRID1
2895	GRID2
28951	TRIB2
28952	CCDC22
28954	REM1
28955	DEXI
28956	ROBLD3
28957	MRPS28
28958	CCDC56
28959	TMEM176B
2896	GRN
28960	DCPS
28962	OSTM1
28964	GIT1
28965	SLC27A6
28966	SNX24
28968	SLC6A16
28969	BZW2
2897	GRIK1
28970	C11orf54
28971	C11orf67
28972	SPCS1
28973	MRPS18B
28974	C19orf53
28976	ACAD9
28977	MRPL42
28978	TMEM14A
2898	GRIK2
28981	IFT81
28982	FLVCR1
28983	TMPRSS11E
28984	C13orf15
28985	MCTS1
28986	MAGEH1
28987	NOB1
28988	DBNL
28989	METTL11A
2899	GRIK3
28990	ASTE1
28991	COMMD5
28992	MACROD1
28996	HIPK2
28998	MRPL13
28999	KLF15
29	ABR
290	ANPEP
2900	GRIK4
2901	GRIK5
29015	SLC43A3
2902	GRIN1
29028	ATAD2
2903	GRIN2A
29034	LOC29034
29035	C16orf72
2904	GRIN2B
2905	GRIN2C
2906	GRIN2D
29062	WDR91
29063	ZCCHC4
29066	ZC3H7A
29068	ZBTB44
2907	GRINA
29070	CCDC113
29071	C1GALT1C1
29072	SETD2
29074	MRPL18
29075	HSPC072
29078	NDUFAF4
29079	MED4
2908	NR3C1
29080	CCDC59
29081	METTL5
29082	CHMP4A
29083	GTPBP8
29085	PHPT1
29086	C19orf62
29087	THYN1
29088	MRPL15
29089	UBE2T
2909	GRLF1
29090	C18orf55
29091	STXBP6
29093	MRPL22
29094	HSPC159
29095	ORMDL2
29097	CNIH4
29098	RANGRF
29099	COMMD9
291	SLC25A4
29100	TMEM208
29101	SSU72
29102	RNASEN
29103	DNAJC15
29104	N6AMT1
29105	C16orf80
29106	SCG3
29107	NXT1
29108	PYCARD
29109	FHOD1
2911	GRM1
29110	TBK1
29113	C6orf15
29114	TAGLN3
29115	SAP30BP
29116	MYLIP
29118	DDX25
29119	CTNNA3
2912	GRM2
29121	CLEC2D
29122	PRSS50
29123	ANKRD11
29124	LGALS13
29125	C11orf21
29126	CD274
29127	RACGAP1
2913	GRM3
2914	GRM4
2915	GRM5
2916	GRM6
2917	GRM7
2918	GRM8
2919	CXCL1
292	SLC25A5
2920	CXCL2
2921	CXCL3
2922	GRP
2923	PDIA3
2925	GRPR
2926	GRSF1
2928	GSC2
293	SLC25A6
2931	GSK3A
2932	GSK3B
2934	GSN
2935	GSPT1
2936	GSR
2937	GSS
2938	GSTA1
2939	GSTA2
2940	GSTA3
2941	GSTA4
2947	GSTM3
2948	GSTM4
2949	GSTM5
2950	GSTP1
2954	GSTZ1
2956	MSH6
2957	GTF2A1
2958	GTF2A2
2959	GTF2B
2960	GTF2E1
2961	GTF2E2
2962	GTF2F1
2963	GTF2F2
2965	GTF2H1
2967	GTF2H3
2968	GTF2H4
2969	GTF2I
2971	GTF3A
2972	BRF1
2974	GUCY1B2
2975	GTF3C1
2976	GTF3C2
29760	BLNK
29761	USP25
29763	PACSIN3
29765	TMOD4
29766	TMOD3
29767	TMOD2
2977	GUCY1A2
29775	CARD10
29777	ABT1
29780	PARVB
29781	NCAPH2
29785	CYP2S1
29789	OLA1
2979	GUCA1B
29796	UQCR10
29799	YPEL1
2980	GUCA2A
29800	ZDHHC1
29801	ZDHHC8
29802	VPREB3
29803	REPIN1
2981	GUCA2B
2982	GUCY1A3
2983	GUCY1B3
2984	GUCY2C
29841	GRHL1
29842	TFCP2L1
29843	SENP1
29844	TFPT
29850	TRPM5
29851	ICOS
29855	UBN1
2986	GUCY2F
2987	GUK1
29880	ALG5
29881	NPC1L1
29882	ANAPC2
29883	CNOT7
29886	SNX8
29887	SNX10
29888	STRN4
29889	GNL2
29890	RBM15B
29893	PSMC3IP
29894	CPSF1
29895	MYLPF
29896	TRA2A
29899	GPSM2
2990	GUSB
29901	SAC3D1
29902	C12orf24
29903	CCDC106
29904	EEF2K
29906	ST8SIA5
29909	GPR171
29911	HOOK2
29914	UBIAD1
29915	HCFC2
29916	SNX11
29919	C18orf8
2992	GYG1
29920	PYCR2
29922	NME7
29923	C7orf68
29924	EPN1
29925	GMPPB
29926	GMPPA
29927	SEC61A1
29928	TIMM22
29929	ALG6
2993	GYPA
29930	PCDHB1
29933	GPR132
29934	SNX12
29935	RPA4
29937	NENF
2994	GYPB
29940	DSE
29941	PKN3
29942	PURG
29943	PADI1
29944	PNMA3
29945	ANAPC4
29946	SERTAD3
29948	OSGIN1
29949	IL19
2995	GYPC
29950	SERTAD1
29951	PDZRN4
29952	DPP7
29953	TRHDE
29954	POMT2
29956	LASS2
29957	SLC25A24
29958	DMGDH
29959	NRBP1
2996	GYPE
29960	FTSJ2
29965	C16orf5
29966	STRN3
29967	LRP12
29968	PSAT1
29969	MDFIC
2997	GYS1
29974	A1CF
29978	UBQLN2
29979	UBQLN1
2998	GYS2
29980	DONSON
29982	NRBF2
29984	RHOD
29985	SLC39A3
29986	SLC39A2
29988	SLC2A8
29989	OBP2B
2999	GZMH
29992	PILRA
29993	PACSIN1
29994	BAZ2B
29995	LMCD1
29997	GLTSCR2
29998	GLTSCR1
29999	FSCN3
30	ACAA1
3000	GUCY2D
30000	TNPO2
30001	ERO1L
30008	EFEMP2
30009	TBX21
3001	GZMA
30010	NXPH1
30011	SH3KBP1
30012	TLX3
3002	GZMB
3003	GZMK
3004	GZMM
3005	H1F0
3006	HIST1H1C
30061	SLC40A1
30062	RAX
3007	HIST1H1D
3008	HIST1H1E
3009	HIST1H1B
301	ANXA1
3010	HIST1H1T
3012	HIST1H2AE
3013	HIST1H2AD
3014	H2AFX
3015	H2AFZ
3017	HIST1H2BD
3018	HIST1H2BB
302	ANXA2
3021	H3F3B
3024	HIST1H1A
3026	HABP2
3028	HSD17B10
3029	HAGH
303	ANXA2P1
3030	HADHA
3032	HADHB
3033	HADH
3034	HAL
3035	HARS
3036	HAS1
3037	HAS2
3038	HAS3
3042	HBM
3043	HBB
3045	HBD
3046	HBE1
3049	HBQ1
305	ANXA2P3
3050	HBZ
3052	HCCS
3053	SERPIND1
3054	HCFC1
3055	HCK
3059	HCLS1
306	ANXA3
3060	HCRT
3061	HCRTR1
3062	HCRTR2
3064	HTT
3065	HDAC1
3066	HDAC2
3067	HDC
3068	HDGF
3069	HDLBP
307	ANXA4
3070	HELLS
3071	NCKAP1L
3073	HEXA
3074	HEXB
3075	CFH
3077	HFE
308	ANXA5
3080	CFHR2
3081	HGD
30811	HUNK
30812	SOX8
30813	VSX1
30814	PLA2G2E
30815	ST6GALNAC6
30816	ERVWE1
30817	EMR2
30818	KCNIP3
30819	KCNIP2
3082	HGF
30820	KCNIP1
30827	CXXC1
3083	HGFAC
30832	ZNF354C
30833	NT5C
30834	ZNRD1
30835	CD209
30836	DNTTIP2
30837	SOCS7
3084	NRG1
30844	EHD4
30845	EHD3
30846	EHD2
30848	CTAG2
30849	PIK3R4
30850	CDR2L
3087	HHEX
309	ANXA6
3090	HIC1
3091	HIF1A
3092	HIP1
3093	UBE2K
3094	HINT1
3096	HIVEP1
30968	STOML2
3097	HIVEP2
3098	HK1
3099	HK2
31	ACACA
310	ANXA7
3101	HK3
3104	ZBTB48
3105	HLA-A
3106	HLA-B
3107	HLA-C
3108	HLA-DMA
3109	HLA-DMB
311	ANXA11
3110	MNX1
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
312	ANXA13
3122	HLA-DRA
3127	HLA-DRB5
313	AOAH
3131	HLF
3133	HLA-E
3134	HLA-F
3135	HLA-G
3139	HLA-L
314	AOC2
3140	MR1
3141	HLCS
3142	HLX
3145	HMBS
3146	HMGB1
3148	HMGB2
3149	HMGB3
3150	HMGN1
3151	HMGN2
3155	HMGCL
3156	HMGCR
3157	HMGCS1
3158	HMGCS2
3159	HMGA1
316	AOX1
3161	HMMR
3162	HMOX1
3163	HMOX2
3164	NR4A1
3166	HMX1
3167	HMX2
3169	FOXA1
317	APAF1
3170	FOXA2
3171	FOXA3
3172	HNF4A
3174	HNF4G
3175	ONECUT1
3176	HNMT
317649	EIF4E3
317662	FAM149B1
317671	RFESD
3177	SLC29A2
317701	VN1R2
317705	VN1R5
317716	BASE
317719	KLHL10
317751	MESTIT1
317761	C14orf39
317762	CCDC85C
317772	HIST2H2AB
317781	DDX51
3178	HNRNPA1
318	NUDT2
3181	HNRNPA2B1
3182	HNRNPAB
3183	HNRNPC
3184	HNRNPD
3185	HNRNPF
3187	HNRNPH1
3189	HNRNPH3
319	APOF
3190	HNRNPK
319100	TAAR6
319101	KRT73
319103	SNORD8
3192	HNRNPU
3195	TLX1
3196	TLX2
3198	HOXA1
3199	HOXA2
32	ACACB
320	APBA1
3201	HOXA4
3202	HOXA5
3203	HOXA6
3204	HOXA7
3205	HOXA9
3206	HOXA10
3207	HOXA11
3208	HPCA
3209	HOXA13
321	APBA2
3211	HOXB1
3212	HOXB2
3213	HOXB3
3214	HOXB4
3215	HOXB5
3216	HOXB6
3217	HOXB7
3218	HOXB8
3219	HOXB9
322	APBB1
3221	HOXC4
3222	HOXC5
3223	HOXC6
3224	HOXC8
3225	HOXC9
3226	HOXC10
3227	HOXC11
3228	HOXC12
3229	HOXC13
323	APBB2
3231	HOXD1
3232	HOXD3
3233	HOXD4
3234	HOXD8
3235	HOXD9
3236	HOXD10
3237	HOXD11
3238	HOXD12
3239	HOXD13
324	APC
3240	HP
3241	HPCAL1
3242	HPD
3248	HPGD
3249	HPN
325	APCS
3250	HPR
3251	HPRT1
3257	HPS1
326	AIRE
3263	HPX
326340	ZAR1
3265	HRAS
3266	ERAS
326624	RAB37
326625	MMAB
3267	AGFG1
3268	AGFG2
3269	HRH1
327	APEH
3270	HRC
3273	HRG
3274	HRH2
3275	PRMT2
3276	PRMT1
327657	SERPINA9
328	APEX1
3280	HES1
3281	HSBP1
3283	HSD3B1
3284	HSD3B2
329	BIRC2
3290	HSD11B1
3291	HSD11B2
3292	HSD17B1
3293	HSD17B3
3294	HSD17B2
3295	HSD17B4
3297	HSF1
3298	HSF2
3299	HSF4
33	ACADL
330	BIRC3
3300	DNAJB2
3301	DNAJA1
3303	HSPA1A
3304	HSPA1B
3305	HSPA1L
3306	HSPA2
3308	HSPA4
3309	HSPA5
331	XIAP
3310	HSPA6
3312	HSPA8
3313	HSPA9
3316	HSPB2
332	BIRC5
3320	HSP90AA1
3321	IGSF3
3323	HSP90AA4P
3326	HSP90AB1
3329	HSPD1
333	APLP1
3337	DNAJB1
3338	DNAJC4
3339	HSPG2
333926	PPM1J
333929	SNAI3
334	APLP2
3340	NDST1
3344	FOXN2
3346	HTN1
3347	HTN3
335	APOA1
3350	HTR1A
3351	HTR1B
3352	HTR1D
3354	HTR1E
3355	HTR1F
3356	HTR2A
3357	HTR2B
3358	HTR2C
3359	HTR3A
336	APOA2
3360	HTR4
3361	HTR5A
3362	HTR6
3363	HTR7
3364	HUS1
337	APOA4
3371	TNC
3373	HYAL1
3375	IAPP
3376	IARS
337867	UBAC2
337876	CHSY3
337878	KRTAP7-1
337879	KRTAP8-1
337880	KRTAP11-1
337882	KRTAP19-1
337959	KRTAP13-2
337960	KRTAP13-3
337963	KRTAP23-1
337966	KRTAP6-1
337967	KRTAP6-2
337968	KRTAP6-3
337969	KRTAP19-2
337970	KRTAP19-3
337971	KRTAP19-4
337972	KRTAP19-5
337973	KRTAP19-6
337974	KRTAP19-7
337975	KRTAP20-1
337976	KRTAP20-2
337978	KRTAP21-2
337979	KRTAP22-1
337985	KRTAP20-3
338	APOB
338094	FAM151A
3381	IBSP
3382	ICA1
3383	ICAM1
338321	NLRP9
338322	NLRP10
338323	NLRP14
338324	S100A7A
338328	GPIHBP1
338339	CLEC4D
338376	IFNE
338382	RAB7B
338398	TAS2R60
3384	ICAM2
338440	ANO9
3385	ICAM3
338557	GPR120
338567	KCNK18
338579	LOC338579
338596	ST8SIA6
338599	DUPD1
3386	ICAM4
338645	LUZP2
338657	CCDC84
338661	TMEM225
338662	OR8D4
338674	OR5F1
338675	OR5AP2
338692	ANKRD13D
338699	ANKRD42
338707	B4GALNT4
338751	OR52L1
338755	OR2AG2
338761	C1QL4
338773	TMEM119
338785	KRT79
338797	LOC338797
338811	FAM19A2
338821	LST-3TM12
338879	RNASE10
338917	VSX2
338949	TMEM202
339	APOBEC1
339005	WHAMML1
339059	FLJ40448
339105	PRSS53
339123	JMJD8
339145	FAM92B
339168	TMEM95
339175	METTL2A
339201	C17orf65
339210	C17orf67
339221	ENPP7
339229	C17orf90
339230	CCDC137
339231	ARL16
339263	C17orf51
339287	MSL1
339291	LRRC30
339302	CPLX4
339318	ZNF181
339324	ZNF260
339327	ZNF546
339344	MYPOP
339345	NANOS2
339366	ADAMTSL5
339390	CLEC4G
339398	LINGO4
3394	IRF8
339403	RXFP4
339416	ANKRD45
339448	C1orf174
339451	KLHL17
339453	C1orf70
339456	TMEM52
339479	FAM5C
339487	ZBTB8OS
339488	TFAP2E
339500	ZNF678
339501	PRSS38
339512	C1orf110
339521	FAM58B
339541	C1orf228
339559	ZNF642
3396	ICT1
339665	SLC35E4
339669	C22orf33
3397	ID1
339745	SPOPL
339761	CYP27C1
339768	ESPNL
339778	C2orf70
339779	C2orf53
3398	ID2
339803	LOC339803
339804	C2orf74
339829	CCDC39
339834	CCDC36
339855	KY
339883	C3orf35
339896	GADL1
3399	ID3
339906	PRSS42
339942	C3orf47
339965	CCDC158
339967	TMPRSS11A
339976	TRIML1
