Geneid	Length
66605	1690
67569	4760
100526516	81
67405	1180
237504	2118
216285	2493
74978	5293
103098	3644
100861880	927
100861891	927
100861901	927
637578	927
100043292	1258
278279	5673
327812	3204
216292	2039
52713	1078
639162	567
321001	3879
327814	6437
380660	3104
108030	5964
17877	2083
17878	1248
237523	7058
628870	6984
17931	3403
114774	1828
20979	4820
368203	1117
260315	7782
109335	1303
52679	5476
75630	610
13008	889
320150	4549
432502	930
237542	7152
71769	2753
53605	4094
382421	558
21664	1953
71321	1144
629206	2171
52705	4990
73690	1081
69286	896
67537	1879
544736	711
353025	2760
268345	6196
69355	887
382423	3599
237553	5722
216343	2626
100861951	889
66687	3779
668041	426
216344	1824
100038558	729
67226	3010
66816	3408
216345	6956
14160	4711
100861970	721
77798	1007
216350	1522
19279	4031
619332	2254
19263	11912
58802	1005
67342	753
100504412	511
72068	3483
100504423	1390
72286	594
237558	3114
216363	2690
71086	1724
103175	2383
544741	612
382427	2719
100038610	1014
237560	1428
100862026	571
12461	1962
327826	5684
64050	1408
77397	1219
17105	1057
17110	1265
432508	6534
70574	5195
17246	3027
215436	3483
103468	3092
100862040	1467
215449	1937
71067	1704
17245	3151
50929	1088
116849	1111
668198	2567
668203	2552
668205	2552
668209	2552
668213	2552
668216	3161
15978	1207
69181	2137
100038589	2706
97640	1940
73400	386
71902	8209
67081	894
74053	3641
75321	723
117599	4532
73914	2969
68212	808
100504548	927
66225	1162
15364	4176
321010	1115
320626	2250
791076	120
100038546	2358
70874	1749
320183	3709
100504616	2973
380664	4743
24117	2242
100504636	1260
74694	5696
75612	3855
192678	3425
56480	3031
73192	5989
216393	3427
270802	3117
117600	7821
216394	1479
668272	1768
216395	1378
100043513	520
54140	2671
319272	2547
319468	7518
387251	85
67074	9303
14479	3215
100042958	420
268354	4610
100505018	1023
75030	1333
20503	2419
320398	4050
68876	1366
52468	5065
723962	84
723882	121
11567	3033
66399	1180
100504608	699
17299	887
13115	2421
216438	1998
12567	1347
67125	1543
100504703	329
216439	5633
216440	4049
14421	3289
216441	2215
52666	2387
80904	1944
100038591	2552
117150	3374
16572	7006
69654	1933
110962	4046
13198	871
216443	2963
216445	1811
14632	3662
16326	2135
16325	1969
71750	4530
237611	1790
407790	962
108037	2305
104080	1675
16971	14892
20852	3805
17937	2575
72243	695
210035	6515
432516	3353
21334	884
320080	5960
11536	1694
107605	3890
103142	2698
19683	3208
380674	3648
216453	1889
216454	1265
54150	1608
70061	2851
27400	1459
19075	1533
17938	7034
56351	1954
100862107	1045
11947	1879
751518	78
116848	8369
56516	5609
216456	2460
66701	1570
17339	2143
21853	4515
28194	1618
103161	1930
20847	4394
83430	1359
103135	4450
56530	1017
12974	2828
210582	2507
237615	6615
72002	2144
69917	1052
67588	4377
68094	5028
17904	614
216459	1026
100502705	2004
23943	3687
103284	2091
67945	449
18813	2432
13867	4020
668459	639
27370	448
22781	3580
211389	2349
19344	3180
12566	2432
20431	2130
13139	2815
78428	1491
58223	3453
73827	2335
74330	4229
66844	2055
66118	1062
14561	1811
12512	1037
19682	1261
14533	550
16404	4022
71664	1227
18373	939
258861	930
622733	978
544748	930
546487	978
258315	930
258863	939
257667	939
100862148	672
258862	936
258540	954
257666	1004
257664	936
258232	939
258538	939
404321	939
258537	936
258281	939
258723	936
257985	945
258724	960
258542	939
258069	939
258544	936
258935	969
258932	939
258150	936
258375	963
258933	933
258549	936
258929	936
258541	936
258282	957
258934	939
258547	927
258068	945
258548	960
258546	942
258931	936
258930	939
258321	987
258543	939
258545	960
258791	933
258252	933
259165	933
258665	951
258667	939
258773	957
100043200	963
258266	945
258670	939
258772	933
258666	939
258668	948
258669	948
258672	963
258671	942
258297	969
11923	3345
67596	1694
625068	2550
623734	2553
625109	2547
625131	2547
434624	729
236604	2857
78887	4025
74203	4230
13494	1524
56218	3482
791413	3553
100302648	869
216505	2243
16886	5047
193670	2867
71523	2583
237625	2623
170835	3473
114679	872
29856	3387
544752	6675
74522	5238
74309	4097
67430	2618
75219	4632
100862138	970
103710	3059
21452	2133
75342	1220
64934	2911
53897	2043
100862181	569
103655	2956
380683	3928
67900	1396
67815	2529
71673	1937
100526466	83
216516	5153
67465	4916
103724	1913
71962	1548
18413	1907
16878	4040
75828	1343
74302	5674
327860	1562
75452	2604
66152	441
67178	789
192650	699
18016	5298
18082	1874
107829	2235
380684	3994
11764	4543
100038587	2826
78926	5403
75668	1108
14030	2400
279766	1821
140703	1911
84035	4908
407821	6306
22433	1800
104479	3402
76389	4491
665181	444
64660	1007
72046	5611
76508	1840
13169	2369
56012	906
54125	2925
11568	4049
18972	1610
17898	590
103988	2245
56418	2476
12323	4190
100861932	469
209586	3963
100042173	824
237636	4571
52513	3287
100861956	701
103694	1625
18293	6984
52915	4203
268373	736
77605	1636
19291	8478
246177	3307
100861985	418
100041286	592
216527	2104
192950	4893
21379	3139
100217467	101
22373	562
100041311	1306
56089	1221
626419	664
665343	549
432530	12259
100041347	1003
16006	1520
16009	2447
100503529	571
319939	7483
171395	7915
15574	4581
194974	1205
626870	2400
22271	1532
268379	16011
319922	3578
53604	3845
432534	2917
73862	753
22778	5163
60530	2974
13195	2089
73321	1075
14783	5158
12808	5618
100503630	1803
73307	562
432536	1077
211739	3629
20335	779
665689	2059
13649	6438
319954	4103
72735	3137
319701	2117
56193	4117
380686	1539
19058	2829
66249	1565
103784	3431
57316	2957
68145	4192
100502821	502
17268	3441
100503713	794
74059	1416
635455	1328
114716	2872
66713	3669
19324	2657
216543	4810
55963	3926
58172	6027
216549	3957
216551	3635
67245	3485
245944	4712
216558	3085
100316753	88
237694	3061
17449	1958
216560	2443
18423	2825
216565	5049
103765	1370
53625	2818
17846	818
22183	4492
12464	1966
73873	1937
100042875	3197
103573	5144
17847	12200
268390	3604
72246	1038
67358	1447
100134990	785
71675	4140
72129	4122
74467	3665
19696	2584
216578	3764
268391	757
14025	7017
71316	743
100038617	2466
71234	1493
70626	1520
67030	1775
69922	1892
654472	1647
216613	6618
72818	1597
735308	86
387212	72
387213	108
216616	2036
71701	2704
104570	5108
216618	1523
108686	9263
67939	2128
76784	2748
78294	821
73324	2185
68585	6674
237711	8080
216622	3274
20742	11019
75087	925
75572	671
103554	6442
237716	2926
66753	3501
65257	3225
68044	1328
20856	1793
69556	1402
67579	2312
67592	1959
18197	2243
100862121	847
104692	2591
16199	3086
78372	833
13650	2939
268395	1745
17168	2316
100862145	227
15126	601
15122	559
544763	748
110257	563
216635	604
268396	7432
327900	3032
69306	767
20868	5073
103583	4019
69351	606
14172	1086
18148	1718
666646	483
27140	1532
66011	5002
216643	3280
216644	2293
70357	2736
16533	4188
16822	3348
14233	2354
94176	6330
574403	5371
70385	2510
20564	4996
723924	110
211347	7365
723824	86
237730	1505
104458	2131
211652	3315
100504297	2700
23964	9738
100502917	2453
108645	2258
15366	3914
52653	1602
12450	3487
14406	3894
14394	4147
14399	2468
14401	7552
791397	1804
319767	6908
387164	65
30939	1738
193116	3732
69183	1211
380694	2672
16204	387
70802	5813
66827	1432
11548	3047
16160	1951
79560	2138
74315	7020
13591	2248
100504255	1447
100009664	2398
216705	3398
72290	6453
66628	939
214105	2995
11492	6388
214112	3295
76884	7029
320116	2263
16428	4272
100503965	578
432552	2185
66213	2574
171285	2725
210535	1026
675689	327
407814	2043
347708	2350
237749	1620
171284	3384
620678	893
171283	2098
276891	2175
24052	1399
100504337	531
14694	1254
100216534	77
100216540	68
211007	3470
94089	1366
100861855	3754
15944	2227
432555	2971
620913	5264
667214	3863
21822	2809
245240	2403
18356	1930
100039796	2816
15953	1673
258334	981
258877	954
258273	939
237754	2463
22720	4027
17308	3315
258463	936
258462	1026
18307	936
258460	936
259068	936
259069	1073
258459	936
258465	936
257888	1128
258027	930
258464	1034
404337	936
257971	936
258461	936
404336	936
14257	5839
68662	598
104625	2513
666899	524
14584	2986
26420	4754
74563	2244
59044	1501
723845	98
76795	5198
68067	1140
18412	2000
103534	2429
17001	588
103806	5553
12330	4289
100049547	95
59013	2226
216724	2657
216725	3741
30944	5367
214779	2408
108072	4332
237758	2057
22678	3088
27274	2494
74408	2206
19127	1000
258912	948
258913	924
18351	924
18354	942
21408	4029
619293	1150
622699	1345
193286	883
12750	1892
237759	5665
72947	1896
15384	2545
52530	1004
66089	1946
212706	2572
97775	3429
66050	795
77371	6798
66397	1253
100861762	568
76901	6100
52626	1864
22210	2125
213084	3507
19052	1930
100526467	91
211472	936
257871	1768
276865	936
21402	1454
21414	2238
399633	2988
22333	1766
213673	2467
320027	3117
790909	1179
15525	4640
67966	1257
93736	10165
259301	497
22272	499
14566	1805
100038498	2307
71774	3301
432561	731
237761	3618
100503690	1401
20362	4627
319650	1524
16568	5438
16189	844
16163	1206
19360	5153
16191	1534
16362	3360
622459	1152
20520	3105
56517	2297
30805	2260
30794	1185
18452	2344
71056	1081
12981	1033
16187	849
216739	3074
100503752	595
74847	1398
216742	6281
192786	11963
72729	3138
432562	928
75530	2180
15254	576
14778	1523
57783	2940
11749	2661
100503818	5782
52570	1419
14667	4257
215332	1758
246049	2431
100862205	632
74045	1790
215335	5274
245827	14423
100862216	834
20692	2299
11927	438
27041	2685
100303747	124
14654	1407
216749	3276
14799	5978
67726	2611
216760	4864
171212	4702
71154	1550
50724	1549
15110	1898
73158	6617
676527	1299
667947	679
69125	2035
216766	6214
216767	744
631323	2702
16145	2023
54396	3514
73988	1791
103836	1949
319475	3646
79566	3022
70163	1108
69864	925
624860	1356
403200	598
18329	1066
257932	1601
100502887	957
258879	1082
259148	1300
258495	933
258198	945
258261	1041
257892	1122
100503950	353
78354	881
258373	972
216781	2192
404346	984
216783	921
258493	921
258494	1026
257931	1128
258064	921
258531	998
257917	1131
75429	562
258529	1074
258065	927
258530	927
237769	4095
69944	4892
22698	3890
192194	1028
108660	1939
78303	620
382522	465
319162	1990
56631	1680
75694	3201
94091	2252
380698	28034
100038596	4313
216792	4024
100862303	868
118454	2254
14923	1137
72203	2905
67212	780
67862	1243
11840	2086
22416	2757
216795	3318
216797	1239
67826	1837
194952	4445
237775	3412
268417	4059
74476	1877
216799	4021
257962	957
258421	960
257886	1260
26936	8784
69320	1111
194908	1769
216805	2852
100504104	642
26572	1566
103850	1306
100504121	529
192191	3013
19416	1609
18618	834
19377	7507
100504140	1111
20787	4299
216810	6248
74665	1858
246782	1863
66771	4400
13495	1713
17910	11769
268420	6025
100504161	557
16897	4425
14248	4012
237781	2522
100628625	64
21975	3740
237782	8077
20425	2065
637900	483
216820	1582
216821	1511
24083	4159
24082	1267
26397	2166
16515	2463
57916	750
216825	4442
11670	1729
11671	3131
100862356	482
380701	2377
67473	2634
626150	414
22671	2967
76293	1513
23939	2936
73216	679
27078	785
13855	4489
71520	1599
109342	2261
69640	4786
212627	1867
29869	5813
56697	3848
432572	6676
100862391	681
11541	1844
69747	752
72795	3436
20185	11144
327942	1657
73139	1034
100503292	999
22187	1165
100503279	459
22368	2751
100862405	408
69221	461
100217426	63
100217455	62
100217444	57
192976	1984
216829	1883
170740	5021
192651	3006
94092	3896
213980	3267
67510	1748
66338	723
71062	1739
18858	1801
54710	6004
70383	2921
66456	901
654805	3540
15478	3933
68626	2781
216831	4074
214384	5127
327946	3189
26398	3694
791070	100
52712	2302
237806	13774
380702	7487
100038666	820
193003	3014
338369	1147
66358	1492
52892	4280
17883	5992
74184	2724
17882	6083
17879	6019
17884	6016
17885	6149
100861600	675
544791	5817
100861608	486
14457	7072
19674	1062
93896	4873
544792	1158
68460	1124
216835	4462
72804	4985
71860	2201
55943	4104
100504320	2005
100504352	3781
18208	5738
320207	4363
104709	3237
215723	2060
276920	1353
77579	7783
83431	2378
320040	2701
19941	543
252868	1110
442801	4136
71998	1827
57785	794
237823	6369
100526545	105
68964	4167
20877	1957
71923	1802
66910	1265
100216530	137
22318	2164
18626	4701
100038433	1573
84653	964
23801	2538
11686	2347
11688	3269
14919	8331
216846	3950
245828	745
16499	2537
80515	1779
216848	6168
327951	762
78304	518
67020	1585
216850	6654
327954	13704
13643	3215
216853	1896
22059	1868
11932	2959
20415	1407
69215	882
23879	2970
100316749	120
20670	1138
24070	1314
100316840	83
12514	1008
13681	1880
80886	2538
100503827	954
619441	2235
69583	1679
21944	1694
20020	5799
56293	1500
75580	7824
11443	2149
14166	678
380705	1941
74341	2370
108803	1615
74288	1031
216856	5002
69186	431
70310	3152
83813	3220
100503361	531
216858	2722
216859	2482
70419	1674
216860	5203
56310	1220
276770	2017
53422	1564
20528	2822
53624	1453
54351	1437
67181	1615
56486	1122
100861682	632
78246	2014
13543	2935
100861689	334
11370	2158
723896	89
13385	3327
11889	1245
11890	1373
216864	1550
17312	1501
216867	1756
69309	2528
12029	3426
751537	84
387190	94
104457	913
52898	622
11684	2991
11685	2309
11687	2414
75273	3440
216869	1728
66172	890
66102	2448
574428	2801
75604	975
327956	672
216871	1203
19175	1036
18806	3801
50932	4997
11448	1591
668433	653
14723	2732
67863	1869
70510	1531
18643	870
13808	1519
216873	1161
216874	4647
103844	1377
16562	6764
193043	1823
327957	1055
54189	5423
100503922	2138
19069	2472
69723	1213
12261	1165
216877	5179
116891	3623
67139	2766
103712	1598
195046	4806
637515	6143
627984	3457
619299	2051
216881	2739
73816	787
114230	1575
109212	1466
327958	6666
74477	4332
52700	1446
67279	1161
75304	3313
237831	3269
73366	1358
327959	2598
628100	1711
21689	1406
276829	2624
71522	1825
18432	4117
216892	3241
77577	1819
100504005	518
67128	3837
11736	8034
192986	2376
195018	11150
53313	4606
18436	2441
55984	3459
66874	6284
16407	4572
14841	2811
94045	2288
66048	1436
76281	1417
83429	3010
74637	2781
193034	2520
246788	2440
11484	1534
380709	1274
258925	1062
258924	1210
258923	1248
258186	1281
259026	1080
259027	936
259024	936
258435	939
259025	939
193053	939
76390	3756
259011	1395
258344	936
258236	1120
259008	1069
259010	939
259009	933
259007	939
18321	978
258343	948
258705	945
259005	948
259006	1003
327963	4818
258701	948
258703	948
404316	942
258706	1092
258181	972
18359	1328
258702	948
258704	1049
258153	939
380711	6410
432582	4002
74148	5399
18472	6176
67493	2718
17428	4586
97761	4760
